Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.201	00000.403	00000.604	00000.806	00001.008	00001.210	00001.412	cell = 0 to 7
00001.614	00001.817	00002.020	00002.223	00002.426	00002.629	00002.832	00003.035	cell = 8 to 15
00003.238	00003.441	00003.644	00003.847	00004.050	00004.253	00004.456	00004.659	cell = 16 to 23
00004.863	00005.066	00005.270	00005.473	00005.677	00005.881	00006.085	00006.289	cell = 24 to 31
00006.493	00006.697	00006.901	00007.106	00007.310	00007.515	00007.719	00007.924	cell = 32 to 39
00008.128	00008.333	00008.537	00008.741	00008.945	00009.149	00009.354	00009.558	cell = 40 to 47
00009.763	00009.967	00010.171	00010.376	00010.580	00010.785	00010.989	00011.194	cell = 48 to 55
00011.398	00011.602	00011.806	00012.011	00012.215	00012.419	00012.624	00012.828	cell = 56 to 63
00013.032	00013.236	00013.440	00013.644	00013.847	00014.051	00014.255	00014.458	cell = 64 to 71
00014.662	00014.865	00015.069	00015.272	00015.476	00015.679	00015.883	00016.086	cell = 72 to 79
00016.290	00016.494	00016.699	00016.903	00017.107	00017.312	00017.516	00017.720	cell = 80 to 87
00017.925	00018.129	00018.334	00018.539	00018.744	00018.949	00019.154	00019.360	cell = 88 to 95
00019.565	00019.770	00019.975	00020.181	00020.386	00020.591	00020.797	00021.002	cell = 96 to 103
00021.207	00021.412	00021.617	00021.822	00022.026	00022.231	00022.436	00022.641	cell = 104 to 111
00022.846	00023.051	00023.256	00023.460	00023.665	00023.870	00024.075	00024.280	cell = 112 to 119
00024.485	00024.689	00024.894	00025.099	00025.303	00025.508	00025.712	00025.916	cell = 120 to 127
00026.120	00026.325	00026.529	00026.733	00026.937	00027.141	00027.344	00027.548	cell = 128 to 135
00027.752	00027.956	00028.160	00028.364	00028.568	00028.772	00028.976	00029.180	cell = 136 to 143
00029.384	00029.588	00029.792	00029.996	00030.200	00030.404	00030.607	00030.811	cell = 144 to 151
00031.015	00031.219	00031.422	00031.626	00031.829	00032.032	00032.235	00032.439	cell = 152 to 159
00032.642	00032.845	00033.048	00033.252	00033.455	00033.658	00033.862	00034.065	cell = 160 to 167
00034.268	00034.471	00034.674	00034.877	00035.079	00035.282	00035.485	00035.687	cell = 168 to 175
00035.890	00036.092	00036.294	00036.495	00036.697	00036.899	00037.100	00037.301	cell = 176 to 183
00037.502	00037.703	00037.904	00038.105	00038.305	00038.506	00038.706	00038.906	cell = 184 to 191
00039.106	00039.306	00039.506	00039.706	00039.905	00040.105	00040.305	00040.505	cell = 192 to 199
00040.705	00040.904	00041.103	00041.303	00041.502	00041.702	00041.902	00042.101	cell = 200 to 207
00042.301	00042.500	00042.700	00042.899	00043.098	00043.297	00043.497	00043.696	cell = 208 to 215
00043.895	00044.094	00044.294	00044.493	00044.692	00044.891	00045.090	00045.289	cell = 216 to 223
00045.489	00045.688	00045.888	00046.087	00046.286	00046.486	00046.685	00046.885	cell = 224 to 231
00047.085	00047.285	00047.484	00047.684	00047.883	00048.083	00048.282	00048.481	cell = 232 to 239
00048.680	00048.880	00049.079	00049.278	00049.477	00049.675	00049.874	00050.073	cell = 240 to 247
00050.271	00050.470	00050.669	00050.867	00051.066	00051.264	00051.463	00051.661	cell = 248 to 255
00051.860	00052.058	00052.257	00052.455	00052.653	00052.851	00053.050	00053.248	cell = 256 to 263
00053.446	00053.644	00053.842	00054.041	00054.239	00054.437	00054.636	00054.834	cell = 264 to 271
00055.033	00055.231	00055.429	00055.628	00055.826	00056.025	00056.223	00056.422	cell = 272 to 279
00056.620	00056.819	00057.018	00057.216	00057.415	00057.614	00057.812	00058.011	cell = 280 to 287
00058.210	00058.408	00058.607	00058.806	00059.004	00059.203	00059.401	00059.600	cell = 288 to 295
00059.798	00059.997	00060.195	00060.393	00060.591	00060.790	00060.988	00061.186	cell = 296 to 303
00061.384	00061.582	00061.780	00061.978	00062.176	00062.374	00062.572	00062.769	cell = 304 to 311
00062.967	00063.165	00063.363	00063.561	00063.759	00063.956	00064.154	00064.352	cell = 312 to 319
00064.550	00064.748	00064.946	00065.144	00065.342	00065.540	00065.738	00065.936	cell = 320 to 327
00066.133	00066.331	00066.528	00066.725	00066.922	00067.119	00067.316	00067.513	cell = 328 to 335
00067.710	00067.907	00068.104	00068.301	00068.498	00068.695	00068.892	00069.089	cell = 336 to 343
00069.286	00069.483	00069.680	00069.876	00070.073	00070.269	00070.466	00070.662	cell = 344 to 351
00070.858	00071.055	00071.251	00071.447	00071.644	00071.840	00072.037	00072.234	cell = 352 to 359
00072.430	00072.626	00072.823	00073.019	00073.216	00073.412	00073.609	00073.805	cell = 360 to 367
00074.001	00074.198	00074.394	00074.590	00074.786	00074.983	00075.179	00075.375	cell = 368 to 375
