Calibration values (ps) from cell 0 to 1024 :

00064.436	00064.835	00065.235	00065.635	00066.034	00066.434	00066.835	00067.236	cell = 160 to 167
00067.637	00068.038	00068.439	00068.840	00069.240	00069.641	00070.042	00070.443	cell = 168 to 175
00070.845	00071.248	00071.651	00072.054	00072.457	00072.859	00073.262	00073.664	cell = 176 to 183
00074.066	00074.468	00074.871	00075.274	00075.677	00076.081	00076.485	00076.890	cell = 184 to 191
00077.294	00077.696	00078.098	00078.500	00078.901	00079.302	00079.704	00080.105	cell = 192 to 199
00080.507	00080.909	00081.310	00081.709	00082.107	00082.505	00082.904	00083.303	cell = 200 to 207
00083.701	00084.100	00084.499	00084.898	00085.296	00085.695	00086.094	00086.492	cell = 208 to 215
00086.890	00087.290	00087.689	00088.088	00088.488	00088.889	00089.290	00089.692	cell = 216 to 223
00090.093	00090.493	00090.893	00091.293	00091.694	00092.095	00092.497	00092.898	cell = 224 to 231
00093.300	00093.703	00094.105	00094.507	00094.908	00095.308	00095.708	00096.107	cell = 232 to 239
00096.506	00096.906	00097.306	00097.707	00098.108	00098.509	00098.910	00099.310	cell = 240 to 247
00099.710	00100.111	00100.512	00100.911	00101.311	00101.712	00102.112	00102.513	cell = 248 to 255
00102.913	00103.313	00103.715	00104.116	00104.517	00104.917	00105.318	00105.719	cell = 256 to 263
00106.120	00106.521	00106.921	00107.319	00107.718	00108.118	00108.517	00108.915	cell = 264 to 271
00109.313	00109.711	00110.109	00110.507	00110.905	00111.303	00111.701	00112.098	cell = 272 to 279
00112.494	00112.891	00113.289	00113.687	00114.085	00114.484	00114.883	00115.282	cell = 280 to 287
00115.681	00116.080	00116.479	00116.878	00117.277	00117.676	00118.075	00118.474	cell = 288 to 295
00118.873	00119.273	00119.672	00120.070	00120.468	00120.867	00121.266	00121.666	cell = 296 to 303
00122.065	00122.465	00122.865	00123.265	00123.664	00124.062	00124.461	00124.859	cell = 304 to 311
00125.258	00125.657	00126.057	00126.457	00126.856	00127.257	00127.657	00128.057	cell = 312 to 319
00128.456	00128.855	00129.256	00129.656	00130.057	00130.458	00130.859	00131.260	cell = 320 to 327
00131.661	00132.062	00132.463	00132.864	00133.263	00133.662	00134.060	00134.457	cell = 328 to 335
00134.853	00135.249	00135.646	00136.042	00136.438	00136.834	00137.229	00137.623	cell = 336 to 343
00138.019	00138.415	00138.812	00139.208	00139.605	00140.002	00140.401	00140.800	cell = 344 to 351
00141.199	00141.598	00141.998	00142.398	00142.797	00143.197	00143.599	00144.001	cell = 352 to 359
00144.404	00144.806	00145.208	00145.610	00146.012	00146.415	00146.818	00147.221	cell = 360 to 367
00147.623	00148.026	00148.429	00148.832	00149.234	00149.635	00150.035	00150.435	cell = 368 to 375
00150.835	00151.235	00151.634	00152.034	00152.433	00152.832	00153.231	00153.630	cell = 376 to 383
00154.029	00154.430	00154.831	00155.232	00155.633	00156.035	00156.437	00156.839	cell = 384 to 391
00157.240	00157.641	00158.042	00158.443	00158.843	00159.243	00159.643	00160.042	cell = 392 to 399
00160.440	00160.840	00161.240	00161.638	00162.037	00162.435	00162.833	00163.231	cell = 400 to 407
00163.629	00164.027	00164.425	00164.823	00165.223	00165.621	00166.019	00166.416	cell = 408 to 415
00166.813	00167.210	00167.609	00168.007	00168.405	00168.804	00169.203	00169.603	cell = 416 to 423
00170.002	00170.402	00170.801	00171.199	00171.598	00171.996	00172.394	00172.792	cell = 424 to 431
00173.190	00173.589	00173.987	00174.383	00174.780	00175.176	00175.572	00175.968	cell = 432 to 439
00176.364	00176.760	00177.159	00177.556	00177.954	00178.352	00178.750	00179.147	cell = 440 to 447
00179.545	00179.944	00180.343	00180.742	00181.141	00181.540	00181.942	00182.344	cell = 448 to 455
00182.746	00183.147	00183.547	00183.946	00184.345	00184.744	00185.143	00185.541	cell = 456 to 463
00185.940	00186.339	00186.738	00187.135	00187.531	00187.926	00188.320	00188.714	cell = 464 to 471
00189.108	00189.502	00189.897	00190.292	00190.688	00191.084	00191.480	00191.876	cell = 472 to 479
00192.273	00192.671	00193.069	00193.468	00193.868	00194.268	00194.669	00195.071	cell = 480 to 487
00195.473	00195.876	00196.277	00196.677	00197.076	00197.475	00197.874	00198.272	cell = 488 to 495
00198.670	00199.068	00199.466	00199.862	00200.257	00200.653	00201.048	00201.442	cell = 496 to 503
00201.833	00202.223	00202.614	00203.005	00203.397	00203.788	00204.181	00204.572	cell = 504 to 511
00204.964	00205.354	00205.744	00206.134	00206.527	00206.920	00207.315	00207.712	cell = 512 to 519
00208.109	00208.506	00208.904	00209.302	00209.700	00210.097	00210.495	00210.894	cell = 520 to 527
00211.293	00211.692	00212.091	00212.489	00212.886	00213.283	00213.678	00214.073	cell = 528 to 535
00214.468	00214.862	00215.256	00215.650	00216.045	00216.441	00216.837	00217.234	cell = 536 to 543
00217.633	00218.031	00218.430	00218.828	00219.226	00219.624	00220.023	00220.420	cell = 544 to 551
00220.817	00221.213	00221.611	00222.010	00222.409	00222.807	00223.206	00223.605	cell = 552 to 559
00224.004	00224.403	00224.803	00225.203	00225.603	00226.003	00226.402	00226.799	cell = 560 to 567
00227.197	00227.594	00227.991	00228.388	00228.786	00229.183	00229.582	00229.980	cell = 568 to 575
00230.379	00230.777	00231.174	00231.571	00231.970	00232.368	00232.767	00233.167	cell = 576 to 583
00233.569	00233.969	00234.370	00234.772	00235.173	00235.573	00235.973	00236.373	cell = 584 to 591
00236.772	00237.169	00237.565	00237.961	00238.358	00238.754	00239.151	00239.547	cell = 592 to 599
00239.945	00240.342	00240.740	00241.137	00241.533	00241.929	00242.324	00242.720	cell = 600 to 607
00243.116	00243.512	00243.908	00244.303	00244.699	00245.096	00245.494	00245.892	cell = 608 to 615
00246.292	00246.691	00247.090	00247.490	00247.890	00248.289	00248.688	00249.086	cell = 616 to 623
00249.485	00249.881	00250.278	00250.675	00251.072	00251.467	00251.862	00252.257	cell = 624 to 631
00252.652	00253.046	00253.439	00253.833	00254.228	00254.621	00255.015	00255.409	cell = 632 to 639
00255.804	00256.199	00256.594	00256.990	00257.387	00257.784	00258.181	00258.578	cell = 640 to 647
00258.976	00259.373	00259.770	00260.166	00260.563	00260.961	00261.361	00261.761	cell = 648 to 655
00262.162	00262.563	00262.964	00263.365	00263.766	00264.167	00264.568	00264.967	cell = 656 to 663
00265.367	00265.765	00266.162	00266.560	00266.958	00267.355	00267.753	00268.151	cell = 664 to 671
00268.550	00268.947	00269.345	00269.743	00270.143	00270.541	00270.940	00271.340	cell = 672 to 679
00271.741	00272.141	00272.541	00272.941	00273.341	00273.740	00274.138	00274.536	cell = 680 to 687
00274.934	00275.331	00275.729	00276.126	00276.524	00276.921	00277.317	00277.714	cell = 688 to 695
00278.111	00278.507	00278.904	00279.301	00279.700	00280.099	00280.499	00280.898	cell = 696 to 703
00281.297	00281.697	00282.096	00282.494	00282.893	00283.291	00283.690	00284.089	cell = 704 to 711
00284.489	00284.888	00285.288	00285.689	00286.091	00286.490	00286.889	00287.286	cell = 712 to 719
00287.684	00288.081	00288.478	00288.874	00289.271	00289.668	00290.064	00290.461	cell = 720 to 727
00290.858	00291.255	00291.651	00292.048	00292.446	00292.844	00293.242	00293.642	cell = 728 to 735
00294.043	00294.445	00294.847	00295.248	00295.649	00296.050	00296.451	00296.853	cell = 736 to 743
00297.257	00297.660	00298.064	00298.468	00298.873	00299.277	00299.680	00300.082	cell = 744 to 751
00300.484	00300.885	00301.284	00301.683	00302.083	00302.483	00302.882	00303.282	cell = 752 to 759
00303.681	00304.080	00304.478	00304.875	00305.273	00305.670	00306.068	00306.468	cell = 760 to 767
00306.870	00307.272	00307.675	00308.078	00308.483	00308.887	00309.291	00309.695	cell = 768 to 775
00310.099	00310.503	00310.906	00311.309	00311.712	00312.114	00312.515	00312.916	cell = 776 to 783
00313.316	00313.716	00314.115	00314.515	00314.915	00315.316	00315.718	00316.119	cell = 784 to 791
00316.521	00316.921	00317.322	00317.722	00318.121	00318.519	00318.917	00319.316	cell = 792 to 799
00319.716	00320.116	00320.516	00320.919	00321.322	00321.725	00322.127	00322.530	cell = 800 to 807
00322.932	00323.335	00323.738	00324.142	00324.546	00324.951	00325.354	00325.756	cell = 808 to 815
00326.157	00326.556	00326.954	00327.352	00327.749	00328.146	00328.543	00328.941	cell = 816 to 823
00329.339	00329.738	00330.136	00330.535	00330.934	00331.333	00331.732	00332.132	cell = 824 to 831
00332.533	00332.935	00333.336	00333.738	00334.141	00334.544	00334.947	00335.350	cell = 832 to 839
00335.753	00336.156	00336.558	00336.961	00337.363	00337.764	00338.166	00338.569	cell = 840 to 847
00338.971	00339.375	00339.777	00340.179	00340.580	00340.980	00341.381	00341.781	cell = 848 to 855
00342.182	00342.583	00342.983	00343.384	00343.784	00344.184	00344.583	00344.983	cell = 856 to 863
00345.383	00345.785	00346.188	00346.591	00346.996	00347.401	00347.806	00348.212	cell = 864 to 871
00348.617	00349.021	00349.425	00349.829	00350.235	00350.641	00351.047	00351.454	cell = 872 to 879
00351.860	00352.266	00352.671	00353.077	00353.482	00353.887	00354.290	00354.694	cell = 880 to 887
00355.097	00355.500	00355.902	00356.305	00356.708	00357.112	00357.516	00357.921	cell = 888 to 895
00358.326	00358.729	00359.132	00359.535	00359.939	00360.343	00360.747	00361.152	cell = 896 to 903
00361.556	00361.959	00362.362	00362.765	00363.168	00363.571	00363.975	00364.380	cell = 904 to 911
00364.785	00365.190	00365.593	00365.997	00366.400	00366.802	00367.204	00367.605	cell = 912 to 919
00368.007	00368.410	00368.812	00369.215	00369.618	00370.020	00370.422	00370.824	cell = 920 to 927
00371.226	00371.628	00372.029	00372.431	00372.832	00373.233	00373.634	00374.036	cell = 928 to 935
00374.438	00374.839	00375.239	00375.641	00376.043	00376.444	00376.845	00377.245	cell = 936 to 943
00377.645	00378.044	00378.443	00378.844	00379.244	00379.644	00380.043	00380.442	cell = 944 to 951
00380.841	00381.240	00381.640	00382.040	00382.441	00382.842	00383.243	00383.644	cell = 952 to 959
00384.044	00384.444	00384.843	00385.243	00385.643	00386.044	00386.446	00386.849	cell = 960 to 967
00387.252	00387.654	00388.056	00388.458	00388.860	00389.262	00389.662	00390.063	cell = 968 to 975
00390.463	00390.861	00391.259	00391.656	00392.053	00392.450	00392.847	00393.244	cell = 976 to 983
00393.639	00394.035	00394.430	00394.827	00395.224	00395.621	00396.017	00396.414	cell = 984 to 991
00396.811	00397.209	00397.609	00398.009	00398.408	00398.807	00399.206	00399.605	cell = 992 to 999
00400.006	00400.407	00400.810	00401.212	00401.613	00402.013	00402.413	00402.813	cell = 1000 to 1007
00403.213	00403.613	00404.013	00404.414	00404.814	00405.215	00405.616	00406.017	cell = 1008 to 1015
00406.416	00406.815	00407.214	00407.613	00408.012	00408.408	00408.805	00409.202	cell = 1016 to 1023
