Calibration values (ps) from cell 0 to 1024 :

00091.344	00091.543	00091.743	00091.942	00092.141	00092.340	00092.539	00092.739	cell = 456 to 463
00092.938	00093.137	00093.336	00093.535	00093.734	00093.933	00094.132	00094.331	cell = 464 to 471
00094.531	00094.730	00094.929	00095.128	00095.327	00095.526	00095.726	00095.925	cell = 472 to 479
00096.124	00096.324	00096.523	00096.723	00096.922	00097.122	00097.322	00097.521	cell = 480 to 487
00097.721	00097.921	00098.121	00098.320	00098.520	00098.719	00098.919	00099.119	cell = 488 to 495
00099.318	00099.517	00099.717	00099.915	00100.114	00100.312	00100.510	00100.708	cell = 496 to 503
00100.905	00101.103	00101.300	00101.498	00101.695	00101.892	00102.090	00102.288	cell = 504 to 511
00102.485	00102.682	00102.879	00103.076	00103.274	00103.472	00103.670	00103.868	cell = 512 to 519
00104.066	00104.264	00104.462	00104.661	00104.859	00105.058	00105.257	00105.455	cell = 520 to 527
00105.654	00105.853	00106.052	00106.251	00106.450	00106.649	00106.848	00107.047	cell = 528 to 535
00107.246	00107.444	00107.643	00107.842	00108.041	00108.239	00108.438	00108.637	cell = 536 to 543
00108.836	00109.035	00109.234	00109.433	00109.632	00109.831	00110.030	00110.229	cell = 544 to 551
00110.429	00110.627	00110.826	00111.025	00111.224	00111.422	00111.621	00111.820	cell = 552 to 559
00112.019	00112.218	00112.417	00112.616	00112.816	00113.015	00113.215	00113.414	cell = 560 to 567
00113.614	00113.813	00114.013	00114.212	00114.412	00114.612	00114.811	00115.011	cell = 568 to 575
00115.211	00115.410	00115.610	00115.809	00116.009	00116.208	00116.408	00116.608	cell = 576 to 583
00116.807	00117.007	00117.207	00117.406	00117.606	00117.805	00118.005	00118.205	cell = 584 to 591
00118.404	00118.604	00118.803	00119.002	00119.201	00119.401	00119.600	00119.799	cell = 592 to 599
00119.999	00120.198	00120.398	00120.597	00120.797	00120.996	00121.196	00121.396	cell = 600 to 607
00121.595	00121.795	00121.994	00122.193	00122.393	00122.593	00122.792	00122.992	cell = 608 to 615
00123.191	00123.391	00123.590	00123.789	00123.989	00124.188	00124.387	00124.586	cell = 616 to 623
00124.785	00124.984	00125.182	00125.381	00125.580	00125.778	00125.977	00126.175	cell = 624 to 631
00126.374	00126.573	00126.772	00126.971	00127.169	00127.368	00127.567	00127.766	cell = 632 to 639
00127.965	00128.164	00128.363	00128.562	00128.761	00128.960	00129.159	00129.358	cell = 640 to 647
00129.558	00129.757	00129.956	00130.156	00130.355	00130.555	00130.755	00130.955	cell = 648 to 655
00131.155	00131.355	00131.555	00131.755	00131.955	00132.155	00132.354	00132.554	cell = 656 to 663
00132.754	00132.953	00133.152	00133.351	00133.551	00133.749	00133.948	00134.147	cell = 664 to 671
00134.346	00134.545	00134.744	00134.943	00135.141	00135.340	00135.539	00135.738	cell = 672 to 679
00135.937	00136.136	00136.335	00136.534	00136.733	00136.931	00137.130	00137.329	cell = 680 to 687
00137.528	00137.727	00137.925	00138.124	00138.323	00138.522	00138.721	00138.920	cell = 688 to 695
00139.119	00139.318	00139.517	00139.716	00139.916	00140.115	00140.314	00140.514	cell = 696 to 703
00140.713	00140.913	00141.112	00141.311	00141.511	00141.710	00141.910	00142.109	cell = 704 to 711
00142.309	00142.508	00142.708	00142.907	00143.107	00143.306	00143.506	00143.705	cell = 712 to 719
00143.905	00144.105	00144.304	00144.504	00144.704	00144.904	00145.104	00145.304	cell = 720 to 727
00145.504	00145.704	00145.905	00146.105	00146.305	00146.506	00146.706	00146.907	cell = 728 to 735
00147.107	00147.308	00147.509	00147.709	00147.910	00148.110	00148.311	00148.511	cell = 736 to 743
00148.712	00148.913	00149.113	00149.314	00149.514	00149.715	00149.915	00150.115	cell = 744 to 751
00150.316	00150.516	00150.716	00150.916	00151.117	00151.317	00151.517	00151.717	cell = 752 to 759
00151.917	00152.116	00152.316	00152.517	00152.717	00152.917	00153.117	00153.318	cell = 760 to 767
00153.518	00153.719	00153.919	00154.120	00154.321	00154.521	00154.722	00154.923	cell = 768 to 775
00155.124	00155.324	00155.525	00155.725	00155.926	00156.126	00156.327	00156.527	cell = 776 to 783
00156.727	00156.927	00157.127	00157.327	00157.528	00157.728	00157.929	00158.129	cell = 784 to 791
00158.329	00158.530	00158.730	00158.930	00159.131	00159.331	00159.531	00159.732	cell = 792 to 799
00159.932	00160.133	00160.333	00160.534	00160.735	00160.935	00161.136	00161.337	cell = 800 to 807
00161.538	00161.739	00161.940	00162.141	00162.342	00162.543	00162.744	00162.945	cell = 808 to 815
00163.146	00163.347	00163.547	00163.748	00163.949	00164.149	00164.350	00164.551	cell = 816 to 823
00164.751	00164.951	00165.152	00165.352	00165.552	00165.752	00165.952	00166.153	cell = 824 to 831
00166.353	00166.553	00166.754	00166.954	00167.154	00167.355	00167.555	00167.756	cell = 832 to 839
00167.956	00168.157	00168.357	00168.557	00168.758	00168.958	00169.159	00169.359	cell = 840 to 847
00169.560	00169.761	00169.962	00170.162	00170.363	00170.563	00170.764	00170.964	cell = 848 to 855
00171.165	00171.365	00171.566	00171.766	00171.967	00172.167	00172.368	00172.568	cell = 856 to 863
00172.768	00172.969	00173.169	00173.370	00173.570	00173.770	00173.971	00174.172	cell = 864 to 871
00174.372	00174.572	00174.773	00174.973	00175.174	00175.375	00175.576	00175.777	cell = 872 to 879
00175.978	00176.179	00176.380	00176.582	00176.783	00176.985	00177.186	00177.387	cell = 880 to 887
00177.589	00177.790	00177.991	00178.193	00178.394	00178.595	00178.797	00178.998	cell = 888 to 895
00179.199	00179.400	00179.601	00179.802	00180.003	00180.204	00180.404	00180.605	cell = 896 to 903
00180.806	00181.007	00181.207	00181.408	00181.609	00181.810	00182.012	00182.213	cell = 904 to 911
00182.414	00182.616	00182.817	00183.018	00183.220	00183.421	00183.622	00183.824	cell = 912 to 919
00184.025	00184.227	00184.428	00184.630	00184.831	00185.033	00185.234	00185.436	cell = 920 to 927
00185.637	00185.839	00186.040	00186.241	00186.442	00186.642	00186.843	00187.044	cell = 928 to 935
00187.245	00187.445	00187.646	00187.846	00188.047	00188.247	00188.448	00188.648	cell = 936 to 943
00188.848	00189.048	00189.248	00189.448	00189.648	00189.848	00190.047	00190.247	cell = 944 to 951
00190.447	00190.647	00190.847	00191.047	00191.246	00191.446	00191.646	00191.846	cell = 952 to 959
00192.046	00192.247	00192.447	00192.647	00192.847	00193.047	00193.247	00193.447	cell = 960 to 967
00193.648	00193.848	00194.048	00194.247	00194.447	00194.647	00194.847	00195.047	cell = 968 to 975
00195.246	00195.446	00195.645	00195.844	00196.044	00196.243	00196.442	00196.641	cell = 976 to 983
00196.840	00197.039	00197.238	00197.437	00197.636	00197.835	00198.034	00198.233	cell = 984 to 991
00198.432	00198.631	00198.830	00199.030	00199.230	00199.430	00199.629	00199.829	cell = 992 to 999
00200.029	00200.229	00200.429	00200.629	00200.828	00201.028	00201.227	00201.427	cell = 1000 to 1007
00201.626	00201.825	00202.023	00202.222	00202.421	00202.619	00202.818	00203.016	cell = 1008 to 1015
00203.214	00203.413	00203.611	00203.809	00204.008	00204.206	00204.404	00204.602	cell = 1016 to 1023
