Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.201	00000.401	00000.602	00000.803	00001.004	00001.206	00001.407	cell = 0 to 7
00001.608	00001.810	00002.011	00002.213	00002.414	00002.616	00002.818	00003.020	cell = 8 to 15
00003.223	00003.425	00003.628	00003.830	00004.032	00004.235	00004.437	00004.639	cell = 16 to 23
00004.841	00005.043	00005.246	00005.448	00005.650	00005.852	00006.055	00006.257	cell = 24 to 31
00006.460	00006.662	00006.865	00007.068	00007.271	00007.474	00007.676	00007.879	cell = 32 to 39
00008.082	00008.285	00008.488	00008.691	00008.894	00009.097	00009.299	00009.502	cell = 40 to 47
00009.705	00009.908	00010.111	00010.314	00010.517	00010.720	00010.923	00011.126	cell = 48 to 55
00011.329	00011.533	00011.736	00011.940	00012.143	00012.346	00012.550	00012.753	cell = 56 to 63
00012.956	00013.160	00013.363	00013.566	00013.770	00013.973	00014.177	00014.380	cell = 64 to 71
00014.584	00014.787	00014.991	00015.194	00015.398	00015.601	00015.804	00016.008	cell = 72 to 79
00016.211	00016.415	00016.619	00016.823	00017.026	00017.230	00017.434	00017.638	cell = 80 to 87
00017.842	00018.047	00018.252	00018.457	00018.662	00018.867	00019.072	00019.277	cell = 88 to 95
00019.482	00019.687	00019.892	00020.097	00020.302	00020.507	00020.712	00020.917	cell = 96 to 103
00021.122	00021.326	00021.531	00021.735	00021.940	00022.144	00022.348	00022.553	cell = 104 to 111
00022.757	00022.960	00023.164	00023.367	00023.570	00023.773	00023.976	00024.179	cell = 112 to 119
00024.382	00024.586	00024.789	00024.992	00025.195	00025.398	00025.600	00025.803	cell = 120 to 127
00026.006	00026.209	00026.412	00026.615	00026.817	00027.020	00027.223	00027.426	cell = 128 to 135
00027.629	00027.832	00028.035	00028.238	00028.442	00028.646	00028.849	00029.053	cell = 136 to 143
00029.257	00029.461	00029.664	00029.868	00030.072	00030.275	00030.479	00030.682	cell = 144 to 151
00030.885	00031.088	00031.291	00031.493	00031.696	00031.898	00032.101	00032.303	cell = 152 to 159
00032.506	00032.708	00032.911	00033.113	00033.315	00033.517	00033.719	00033.921	cell = 160 to 167
00034.123	00034.324	00034.525	00034.726	00034.927	00035.128	00035.329	00035.530	cell = 168 to 175
00035.731	00035.932	00036.132	00036.332	00036.533	00036.733	00036.933	00037.133	cell = 176 to 183
00037.334	00037.533	00037.733	00037.932	00038.131	00038.330	00038.529	00038.728	cell = 184 to 191
00038.927	00039.126	00039.325	00039.524	00039.723	00039.922	00040.121	00040.320	cell = 192 to 199
00040.519	00040.718	00040.917	00041.116	00041.315	00041.514	00041.713	00041.912	cell = 200 to 207
00042.112	00042.311	00042.510	00042.709	00042.909	00043.108	00043.308	00043.508	cell = 208 to 215
00043.708	00043.908	00044.108	00044.308	00044.508	00044.708	00044.908	00045.108	cell = 216 to 223
00045.308	00045.509	00045.709	00045.909	00046.108	00046.308	00046.508	00046.708	cell = 224 to 231
00046.908	00047.108	00047.307	00047.507	00047.706	00047.905	00048.105	00048.304	cell = 232 to 239
00048.502	00048.701	00048.899	00049.098	00049.296	00049.494	00049.692	00049.890	cell = 240 to 247
00050.088	00050.286	00050.484	00050.682	00050.880	00051.077	00051.275	00051.472	cell = 248 to 255
00051.670	00051.867	00052.065	00052.262	00052.459	00052.657	00052.854	00053.051	cell = 256 to 263
00053.249	00053.446	00053.643	00053.841	00054.039	00054.236	00054.434	00054.632	cell = 264 to 271
00054.830	00055.028	00055.226	00055.423	00055.621	00055.819	00056.017	00056.215	cell = 272 to 279
00056.413	00056.611	00056.809	00057.007	00057.204	00057.402	00057.600	00057.798	cell = 280 to 287
00057.996	00058.194	00058.392	00058.590	00058.789	00058.987	00059.185	00059.383	cell = 288 to 295
00059.581	00059.780	00059.978	00060.176	00060.374	00060.573	00060.771	00060.969	cell = 296 to 303
00061.167	00061.365	00061.563	00061.762	00061.960	00062.158	00062.357	00062.555	cell = 304 to 311
00062.754	00062.953	00063.151	00063.350	00063.548	00063.747	00063.945	00064.144	cell = 312 to 319
00064.342	00064.540	00064.739	00064.937	00065.136	00065.334	00065.533	00065.731	cell = 320 to 327
00065.930	00066.128	00066.327	00066.525	00066.723	00066.921	00067.120	00067.318	cell = 328 to 335
00067.516	00067.714	00067.913	00068.111	00068.309	00068.508	00068.706	00068.904	cell = 336 to 343
00069.103	00069.301	00069.500	00069.698	00069.897	00070.095	00070.293	00070.492	cell = 344 to 351
00070.691	00070.889	00071.088	00071.287	00071.485	00071.684	00071.883	00072.081	cell = 352 to 359
00072.280	00072.478	00072.677	00072.875	00073.074	00073.272	00073.471	00073.669	cell = 360 to 367
00073.866	00074.064	00074.262	00074.459	00074.657	00074.855	00075.052	00075.250	cell = 368 to 375
00075.447	00075.645	00075.842	00076.040	00076.237	00076.434	00076.632	00076.829	cell = 376 to 383
00077.027	00077.224	00077.422	00077.619	00077.817	00078.014	00078.211	00078.409	cell = 384 to 391
00078.607	00078.804	00079.002	00079.200	00079.398	00079.596	00079.794	00079.992	cell = 392 to 399
00080.190	00080.389	00080.588	00080.786	00080.985	00081.184	00081.382	00081.581	cell = 400 to 407
00081.779	00081.978	00082.176	00082.375	00082.573	00082.772	00082.970	00083.168	cell = 408 to 415
00083.366	00083.564	00083.762	00083.960	00084.157	00084.355	00084.552	00084.749	cell = 416 to 423
00084.947	00085.144	00085.341	00085.538	00085.735	00085.932	00086.129	00086.327	cell = 424 to 431
00086.524	00086.721	00086.918	00087.115	00087.312	00087.509	00087.706	00087.903	cell = 432 to 439
00088.099	00088.296	00088.493	00088.689	00088.886	00089.083	00089.280	00089.476	cell = 440 to 447
00089.673	00089.870	00090.067	00090.264	00090.461	00090.659	00090.856	00091.053	cell = 448 to 455
00091.250	00091.447	00091.645	00091.842	00092.039	00092.237	00092.434	00092.632	cell = 456 to 463
00092.829	00093.027	00093.225	00093.423	00093.620	00093.819	00094.017	00094.215	cell = 464 to 471
00094.413	00094.611	00094.809	00095.007	00095.205	00095.403	00095.601	00095.800	cell = 472 to 479
00095.998	00096.196	00096.394	00096.593	00096.791	00096.990	00097.188	00097.387	cell = 480 to 487
00097.586	00097.784	00097.983	00098.181	00098.379	00098.577	00098.775	00098.973	cell = 488 to 495
00099.171	00099.368	00099.565	00099.761	00099.957	00100.153	00100.348	00100.543	cell = 496 to 503
00100.738	00100.933	00101.128	00101.323	00101.517	00101.712	00101.907	00102.101	cell = 504 to 511
00102.295	00102.490	00102.684	00102.878	00103.072	00103.267	00103.461	00103.656	cell = 512 to 519
00103.850	00104.045	00104.240	00104.435	00104.631	00104.826	00105.021	00105.216	cell = 520 to 527
00105.412	00105.607	00105.803	00105.999	00106.194	00106.390	00106.585	00106.781	cell = 528 to 535
00106.977	00107.173	00107.369	00107.565	00107.761	00107.958	00108.154	00108.351	cell = 536 to 543
00108.547	00108.744	00108.940	00109.137	00109.334	00109.530	00109.727	00109.924	cell = 544 to 551
00110.121	00110.318	00110.515	00110.712	00110.909	00111.106	00111.303	00111.500	cell = 552 to 559
00111.697	00111.895	00112.092	00112.289	00112.487	00112.684	00112.882	00113.079	cell = 560 to 567
00113.277	00113.474	00113.672	00113.869	00114.066	00114.264	00114.461	00114.659	cell = 568 to 575
00114.857	00115.054	00115.252	00115.449	00115.646	00115.844	00116.041	00116.238	cell = 576 to 583
00116.436	00116.633	00116.830	00117.027	00117.224	00117.421	00117.618	00117.815	cell = 584 to 591
00118.012	00118.209	00118.406	00118.603	00118.801	00118.998	00119.195	00119.393	cell = 592 to 599
00119.591	00119.789	00119.987	00120.185	00120.384	00120.582	00120.781	00120.980	cell = 600 to 607
