Calibration values (ps) from cell 0 to 1024 :

00066.416	00066.814	00067.211	00067.608	00068.005	00068.402	00068.799	00069.195	cell = 168 to 175
00069.592	00069.987	00070.382	00070.777	00071.172	00071.568	00071.964	00072.360	cell = 176 to 183
00072.756	00073.151	00073.547	00073.942	00074.338	00074.734	00075.132	00075.529	cell = 184 to 191
00075.926	00076.323	00076.721	00077.119	00077.518	00077.918	00078.317	00078.717	cell = 192 to 199
00079.115	00079.513	00079.911	00080.309	00080.708	00081.105	00081.503	00081.901	cell = 200 to 207
00082.299	00082.698	00083.098	00083.496	00083.895	00084.293	00084.692	00085.089	cell = 208 to 215
00085.486	00085.884	00086.281	00086.678	00087.076	00087.475	00087.875	00088.274	cell = 216 to 223
00088.673	00089.073	00089.472	00089.871	00090.271	00090.671	00091.071	00091.471	cell = 224 to 231
00091.871	00092.272	00092.673	00093.074	00093.476	00093.878	00094.281	00094.683	cell = 232 to 239
00095.086	00095.489	00095.893	00096.296	00096.699	00097.102	00097.505	00097.907	cell = 240 to 247
00098.309	00098.711	00099.112	00099.513	00099.914	00100.313	00100.713	00101.113	cell = 248 to 255
00101.512	00101.911	00102.309	00102.706	00103.103	00103.501	00103.900	00104.299	cell = 256 to 263
00104.698	00105.098	00105.500	00105.902	00106.304	00106.706	00107.107	00107.508	cell = 264 to 271
00107.908	00108.309	00108.710	00109.112	00109.514	00109.916	00110.319	00110.722	cell = 272 to 279
00111.126	00111.529	00111.933	00112.336	00112.740	00113.143	00113.548	00113.953	cell = 280 to 287
00114.359	00114.766	00115.172	00115.578	00115.983	00116.389	00116.795	00117.201	cell = 288 to 295
00117.608	00118.016	00118.424	00118.832	00119.241	00119.651	00120.060	00120.470	cell = 296 to 303
00120.880	00121.290	00121.701	00122.112	00122.522	00122.933	00123.341	00123.750	cell = 304 to 311
00124.158	00124.565	00124.973	00125.380	00125.787	00126.194	00126.602	00127.011	cell = 312 to 319
00127.421	00127.833	00128.244	00128.655	00129.066	00129.478	00129.890	00130.300	cell = 320 to 327
00130.711	00131.121	00131.532	00131.943	00132.355	00132.765	00133.175	00133.582	cell = 328 to 335
00133.988	00134.393	00134.800	00135.207	00135.615	00136.023	00136.432	00136.839	cell = 336 to 343
00137.244	00137.649	00138.055	00138.460	00138.866	00139.272	00139.678	00140.084	cell = 344 to 351
00140.492	00140.899	00141.307	00141.715	00142.125	00142.535	00142.946	00143.358	cell = 352 to 359
00143.771	00144.185	00144.598	00145.012	00145.426	00145.840	00146.254	00146.667	cell = 360 to 367
00147.080	00147.491	00147.902	00148.313	00148.725	00149.136	00149.545	00149.956	cell = 368 to 375
00150.366	00150.775	00151.184	00151.591	00151.997	00152.403	00152.809	00153.217	cell = 376 to 383
00153.626	00154.035	00154.443	00154.850	00155.256	00155.662	00156.067	00156.474	cell = 384 to 391
00156.881	00157.289	00157.698	00158.107	00158.514	00158.922	00159.330	00159.738	cell = 392 to 399
00160.145	00160.552	00160.959	00161.367	00161.774	00162.180	00162.585	00162.990	cell = 400 to 407
00163.396	00163.801	00164.207	00164.613	00165.018	00165.423	00165.829	00166.235	cell = 408 to 415
00166.640	00167.045	00167.451	00167.856	00168.260	00168.664	00169.069	00169.474	cell = 416 to 423
00169.878	00170.282	00170.686	00171.091	00171.497	00171.903	00172.310	00172.717	cell = 424 to 431
00173.123	00173.529	00173.934	00174.341	00174.747	00175.155	00175.561	00175.968	cell = 432 to 439
00176.374	00176.779	00177.183	00177.588	00177.993	00178.400	00178.807	00179.214	cell = 440 to 447
00179.622	00180.029	00180.436	00180.843	00181.252	00181.662	00182.073	00182.484	cell = 448 to 455
00182.895	00183.305	00183.714	00184.124	00184.533	00184.942	00185.351	00185.759	cell = 456 to 463
00186.166	00186.573	00186.980	00187.387	00187.793	00188.199	00188.607	00189.014	cell = 464 to 471
00189.420	00189.829	00190.238	00190.646	00191.055	00191.465	00191.874	00192.282	cell = 472 to 479
00192.691	00193.101	00193.510	00193.919	00194.328	00194.738	00195.149	00195.561	cell = 480 to 487
00195.973	00196.386	00196.799	00197.212	00197.624	00198.035	00198.444	00198.853	cell = 488 to 495
00199.262	00199.672	00200.082	00200.490	00200.895	00201.299	00201.702	00202.103	cell = 496 to 503
00202.504	00202.906	00203.309	00203.712	00204.115	00204.518	00204.922	00205.326	cell = 504 to 511
00205.730	00206.134	00206.537	00206.942	00207.348	00207.756	00208.162	00208.569	cell = 512 to 519
00208.976	00209.382	00209.788	00210.193	00210.599	00211.005	00211.409	00211.814	cell = 520 to 527
00212.218	00212.623	00213.027	00213.432	00213.837	00214.242	00214.645	00215.047	cell = 528 to 535
00215.449	00215.851	00216.254	00216.659	00217.064	00217.471	00217.877	00218.285	cell = 536 to 543
00218.692	00219.099	00219.505	00219.911	00220.318	00220.727	00221.136	00221.545	cell = 544 to 551
00221.955	00222.364	00222.771	00223.178	00223.584	00223.990	00224.395	00224.800	cell = 552 to 559
00225.206	00225.613	00226.019	00226.425	00226.832	00227.238	00227.643	00228.048	cell = 560 to 567
00228.453	00228.859	00229.265	00229.672	00230.079	00230.487	00230.894	00231.303	cell = 568 to 575
00231.712	00232.122	00232.531	00232.940	00233.349	00233.758	00234.168	00234.579	cell = 576 to 583
00234.991	00235.402	00235.813	00236.221	00236.628	00237.035	00237.441	00237.846	cell = 584 to 591
00238.251	00238.657	00239.062	00239.468	00239.875	00240.281	00240.686	00241.092	cell = 592 to 599
00241.497	00241.903	00242.309	00242.716	00243.123	00243.531	00243.940	00244.349	cell = 600 to 607
00244.758	00245.167	00245.574	00245.983	00246.392	00246.802	00247.212	00247.623	cell = 608 to 615
00248.034	00248.445	00248.854	00249.263	00249.672	00250.081	00250.489	00250.896	cell = 616 to 623
00251.303	00251.711	00252.120	00252.529	00252.938	00253.347	00253.755	00254.162	cell = 624 to 631
00254.569	00254.976	00255.381	00255.788	00256.196	00256.604	00257.012	00257.420	cell = 632 to 639
00257.828	00258.236	00258.643	00259.050	00259.456	00259.862	00260.268	00260.674	cell = 640 to 647
00261.080	00261.486	00261.893	00262.299	00262.706	00263.113	00263.519	00263.924	cell = 648 to 655
00264.329	00264.734	00265.139	00265.544	00265.948	00266.353	00266.757	00267.161	cell = 656 to 663
00267.565	00267.968	00268.372	00268.777	00269.183	00269.590	00269.996	00270.402	cell = 664 to 671
00270.809	00271.215	00271.619	00272.023	00272.426	00272.829	00273.232	00273.635	cell = 672 to 679
00274.037	00274.440	00274.842	00275.246	00275.650	00276.053	00276.456	00276.860	cell = 680 to 687
00277.264	00277.668	00278.070	00278.473	00278.876	00279.279	00279.681	00280.084	cell = 688 to 695
00280.487	00280.890	00281.293	00281.696	00282.099	00282.501	00282.903	00283.306	cell = 696 to 703
00283.709	00284.113	00284.517	00284.920	00285.323	00285.725	00286.126	00286.528	cell = 704 to 711
00286.929	00287.330	00287.730	00288.131	00288.530	00288.930	00289.328	00289.727	cell = 712 to 719
00290.125	00290.522	00290.918	00291.316	00291.714	00292.112	00292.511	00292.911	cell = 720 to 727
00293.311	00293.710	00294.109	00294.507	00294.905	00295.302	00295.698	00296.093	cell = 728 to 735
00296.488	00296.882	00297.278	00297.674	00298.073	00298.472	00298.872	00299.273	cell = 736 to 743
00299.675	00300.077	00300.478	00300.879	00301.279	00301.679	00302.078	00302.477	cell = 744 to 751
00302.877	00303.275	00303.674	00304.072	00304.470	00304.868	00305.265	00305.663	cell = 752 to 759
00306.060	00306.457	00306.853	00307.250	00307.646	00308.042	00308.437	00308.831	cell = 760 to 767
00309.227	00309.624	00310.022	00310.420	00310.820	00311.218	00311.617	00312.015	cell = 768 to 775
00312.414	00312.812	00313.211	00313.610	00314.010	00314.411	00314.811	00315.212	cell = 776 to 783
00315.614	00316.016	00316.419	00316.820	00317.220	00317.618	00318.016	00318.413	cell = 784 to 791
00318.809	00319.204	00319.599	00319.994	00320.390	00320.785	00321.180	00321.575	cell = 792 to 799
00321.971	00322.367	00322.763	00323.159	00323.554	00323.949	00324.345	00324.741	cell = 800 to 807
00325.138	00325.534	00325.931	00326.329	00326.727	00327.126	00327.525	00327.923	cell = 808 to 815
00328.323	00328.721	00329.117	00329.511	00329.905	00330.297	00330.690	00331.083	cell = 816 to 823
00331.478	00331.871	00332.264	00332.657	00333.050	00333.442	00333.834	00334.226	cell = 824 to 831
00334.619	00335.012	00335.405	00335.797	00336.191	00336.585	00336.981	00337.377	cell = 832 to 839
00337.773	00338.169	00338.563	00338.958	00339.353	00339.747	00340.141	00340.536	cell = 840 to 847
00340.931	00341.326	00341.721	00342.116	00342.511	00342.906	00343.301	00343.696	cell = 848 to 855
00344.091	00344.485	00344.878	00345.271	00345.665	00346.057	00346.449	00346.840	cell = 856 to 863
00347.233	00347.625	00348.018	00348.412	00348.807	00349.204	00349.602	00349.999	cell = 864 to 871
00350.398	00350.794	00351.190	00351.585	00351.981	00352.376	00352.771	00353.167	cell = 872 to 879
00353.564	00353.959	00354.353	00354.748	00355.142	00355.534	00355.926	00356.317	cell = 880 to 887
00356.707	00357.097	00357.487	00357.877	00358.267	00358.657	00359.047	00359.438	cell = 888 to 895
00359.829	00360.220	00360.610	00361.001	00361.392	00361.784	00362.175	00362.567	cell = 896 to 903
00362.958	00363.349	00363.740	00364.131	00364.524	00364.916	00365.310	00365.704	cell = 904 to 911
00366.098	00366.492	00366.886	00367.280	00367.674	00368.067	00368.461	00368.854	cell = 912 to 919
00369.248	00369.641	00370.032	00370.425	00370.817	00371.210	00371.602	00371.996	cell = 920 to 927
00372.388	00372.780	00373.172	00373.564	00373.955	00374.347	00374.738	00375.130	cell = 928 to 935
00375.521	00375.913	00376.304	00376.696	00377.088	00377.481	00377.874	00378.268	cell = 936 to 943
00378.661	00379.053	00379.444	00379.836	00380.227	00380.617	00381.006	00381.395	cell = 944 to 951
00381.784	00382.172	00382.560	00382.949	00383.338	00383.728	00384.117	00384.507	cell = 952 to 959
00384.897	00385.287	00385.676	00386.065	00386.455	00386.845	00387.235	00387.624	cell = 960 to 967
00388.014	00388.403	00388.791	00389.178	00389.566	00389.954	00390.341	00390.729	cell = 968 to 975
00391.115	00391.500	00391.884	00392.269	00392.653	00393.037	00393.419	00393.802	cell = 976 to 983
00394.186	00394.570	00394.953	00395.337	00395.721	00396.105	00396.488	00396.871	cell = 984 to 991
00397.253	00397.635	00398.017	00398.401	00398.785	00399.170	00399.555	00399.940	cell = 992 to 999
00400.327	00400.716	00401.104	00401.493	00401.882	00402.273	00402.663	00403.053	cell = 1000 to 1007
00403.442	00403.831	00404.219	00404.606	00404.991	00405.378	00405.763	00406.148	cell = 1008 to 1015
00406.531	00406.915	00407.299	00407.683	00408.065	00408.449	00408.832	00409.216	cell = 1016 to 1023
