Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.401	00000.801	00001.203	00001.605	00002.007	00002.410	00002.813	cell = 0 to 7
00003.215	00003.617	00004.020	00004.423	00004.827	00005.231	00005.636	00006.041	cell = 8 to 15
00006.447	00006.853	00007.258	00007.663	00008.069	00008.474	00008.878	00009.283	cell = 16 to 23
00009.688	00010.094	00010.500	00010.906	00011.311	00011.717	00012.122	00012.528	cell = 24 to 31
00012.934	00013.340	00013.747	00014.154	00014.561	00014.968	00015.376	00015.783	cell = 32 to 39
00016.192	00016.600	00017.008	00017.415	00017.822	00018.231	00018.641	00019.052	cell = 40 to 47
00019.463	00019.874	00020.284	00020.693	00021.102	00021.511	00021.919	00022.328	cell = 48 to 55
00022.738	00023.148	00023.558	00023.969	00024.379	00024.788	00025.198	00025.608	cell = 56 to 63
00026.019	00026.429	00026.840	00027.251	00027.661	00028.071	00028.482	00028.893	cell = 64 to 71
00029.305	00029.715	00030.126	00030.536	00030.945	00031.354	00031.764	00032.173	cell = 72 to 79
00032.582	00032.990	00033.396	00033.803	00034.209	00034.616	00035.022	00035.428	cell = 80 to 87
00035.836	00036.244	00036.654	00037.064	00037.474	00037.885	00038.293	00038.701	cell = 88 to 95
00039.110	00039.519	00039.930	00040.341	00040.752	00041.164	00041.577	00041.989	cell = 96 to 103
00042.402	00042.814	00043.227	00043.640	00044.054	00044.467	00044.880	00045.291	cell = 104 to 111
00045.701	00046.110	00046.519	00046.928	00047.337	00047.745	00048.153	00048.559	cell = 112 to 119
00048.965	00049.371	00049.776	00050.181	00050.587	00050.993	00051.399	00051.805	cell = 120 to 127
00052.212	00052.619	00053.027	00053.436	00053.845	00054.253	00054.662	00055.072	cell = 128 to 135
00055.483	00055.894	00056.306	00056.717	00057.127	00057.538	00057.949	00058.361	cell = 136 to 143
00058.773	00059.184	00059.594	00060.004	00060.413	00060.822	00061.230	00061.638	cell = 144 to 151
00062.046	00062.454	00062.860	00063.266	00063.672	00064.078	00064.484	00064.892	cell = 152 to 159
00065.299	00065.708	00066.116	00066.523	00066.929	00067.335	00067.740	00068.146	cell = 160 to 167
00068.553	00068.958	00069.362	00069.766	00070.170	00070.574	00070.978	00071.380	cell = 168 to 175
00071.782	00072.183	00072.583	00072.984	00073.385	00073.786	00074.187	00074.587	cell = 176 to 183
00074.986	00075.384	00075.780	00076.175	00076.569	00076.965	00077.361	00077.757	cell = 184 to 191
00078.154	00078.551	00078.948	00079.346	00079.745	00080.144	00080.544	00080.944	cell = 192 to 199
00081.343	00081.743	00082.141	00082.540	00082.940	00083.339	00083.738	00084.136	cell = 200 to 207
00084.533	00084.929	00085.325	00085.721	00086.119	00086.516	00086.915	00087.314	cell = 208 to 215
00087.713	00088.112	00088.512	00088.911	00089.311	00089.712	00090.112	00090.511	cell = 216 to 223
00090.911	00091.312	00091.713	00092.114	00092.514	00092.913	00093.313	00093.711	cell = 224 to 231
00094.110	00094.509	00094.910	00095.311	00095.714	00096.117	00096.519	00096.920	cell = 232 to 239
00097.321	00097.721	00098.120	00098.519	00098.916	00099.312	00099.707	00100.100	cell = 240 to 247
00100.494	00100.887	00101.281	00101.675	00102.069	00102.463	00102.856	00103.249	cell = 248 to 255
00103.642	00104.035	00104.429	00104.823	00105.217	00105.612	00106.006	00106.399	cell = 256 to 263
00106.794	00107.188	00107.581	00107.975	00108.368	00108.762	00109.157	00109.550	cell = 264 to 271
00109.945	00110.340	00110.736	00111.130	00111.525	00111.919	00112.315	00112.711	cell = 272 to 279
00113.107	00113.503	00113.900	00114.295	00114.689	00115.082	00115.476	00115.869	cell = 280 to 287
00116.263	00116.657	00117.052	00117.447	00117.843	00118.238	00118.634	00119.029	cell = 288 to 295
00119.425	00119.820	00120.216	00120.611	00121.004	00121.397	00121.789	00122.182	cell = 296 to 303
00122.574	00122.967	00123.359	00123.751	00124.144	00124.536	00124.930	00125.323	cell = 304 to 311
00125.717	00126.110	00126.504	00126.898	00127.293	00127.689	00128.087	00128.484	cell = 312 to 319
00128.881	00129.279	00129.677	00130.074	00130.471	00130.868	00131.267	00131.665	cell = 320 to 327
00132.062	00132.459	00132.857	00133.253	00133.649	00134.045	00134.442	00134.839	cell = 328 to 335
00135.236	00135.631	00136.025	00136.419	00136.812	00137.203	00137.595	00137.987	cell = 336 to 343
00138.379	00138.771	00139.164	00139.557	00139.950	00140.343	00140.738	00141.134	cell = 344 to 351
00141.531	00141.928	00142.327	00142.726	00143.126	00143.526	00143.926	00144.325	cell = 352 to 359
00144.724	00145.123	00145.522	00145.921	00146.320	00146.718	00147.115	00147.511	cell = 360 to 367
00147.906	00148.299	00148.693	00149.085	00149.478	00149.871	00150.265	00150.658	cell = 368 to 375
00151.051	00151.443	00151.836	00152.228	00152.620	00153.011	00153.402	00153.794	cell = 376 to 383
00154.185	00154.576	00154.968	00155.360	00155.754	00156.149	00156.544	00156.941	cell = 384 to 391
00157.338	00157.734	00158.132	00158.529	00158.927	00159.326	00159.725	00160.123	cell = 392 to 399
00160.521	00160.917	00161.314	00161.708	00162.103	00162.496	00162.889	00163.281	cell = 400 to 407
00163.674	00164.068	00164.462	00164.856	00165.249	00165.642	00166.035	00166.427	cell = 408 to 415
00166.819	00167.211	00167.604	00167.997	00168.390	00168.784	00169.177	00169.570	cell = 416 to 423
00169.964	00170.356	00170.749	00171.142	00171.535	00171.929	00172.322	00172.717	cell = 424 to 431
00173.112	00173.507	00173.902	00174.297	00174.692	00175.086	00175.479	00175.871	cell = 432 to 439
00176.262	00176.654	00177.045	00177.435	00177.826	00178.216	00178.606	00178.996	cell = 440 to 447
00179.387	00179.779	00180.173	00180.568	00180.964	00181.361	00181.759	00182.157	cell = 448 to 455
00182.554	00182.951	00183.349	00183.745	00184.142	00184.539	00184.935	00185.332	cell = 456 to 463
